PC1,PC2,Cluster
2.695173753930322,-1.3939933833037936,-1
-1.7964797182875896,1.3204100321897665,-1
1.81828884328906,0.4374659677096323,-1
3.3937283267061007,0.462804008364054,-1
2.33219791757568,-1.4607790799239706,-1
1.930889102683364,0.1972140570558896,-1
2.230924802211684,1.0470419369329826,-1
3.560841698360108,-1.001901793141476,-1
-0.250566438184549,-2.4601499812629624,-1
1.3287756991076158,-0.6298540952260303,-1
1.8173967022245576,0.4725326599718198,-1
3.394579500141545,0.5857300859717133,-1
3.0217444327942258,-1.5670974937470168,-1
3.114927348517164,-1.3966442837182904,-1
3.412705175436251,1.3182716101168184,-1
0.2903017108427176,2.2158864116800743,-1
2.8428244364650976,-1.7671747390901582,-1
2.647220695467132,-1.3378496135928988,-1
-0.1631039493805345,2.52903808672945,-1
3.61183125204568,-0.3984376970885215,-1
2.374767090242204,1.8892826316130464,-1
3.358532228734629,-1.3884711839138504,-1
-0.6696254015457163,-2.283841082063287,-1
1.978848520890821,-1.2031357007723962,-1
3.636578664580425,-1.2010395376104692,-1
0.8890597627258454,2.2279760793489123,-1
-0.4587622557947354,-2.339723236022356,-1
3.167316013089782,1.380231894836753,-1
3.31745382083327,-0.887106252452935,-1
-0.2018056996240155,-2.366023765976238,-1
3.501212235255818,0.8876142233167645,-1
1.9279229163775349,1.5374028378942726,-1
-0.2908761516921632,-2.4719017278851227,-1
2.475573858068919,1.6601469937683704,-1
2.07593729537701,-0.5896378835083619,-1
-1.7838261622514382,-2.058023669402857,-1
-1.571513089548657,1.7276095742020476,-1
-0.2891672354776052,-2.526443103217791,-1
3.1637062771831213,-1.6420074045677666,-1
3.169195153985032,1.626199832661019,-1
-0.8802910374578693,-2.436683619151584,-1
1.8057408093783291,-1.2234344052602644,-1
-1.8081887488880208,1.1461896277390264,-1
-0.4082293310264422,2.536426339278412,-1
-0.145656301755756,-2.4549657029196967,-1
2.7387037900282243,-1.2825996962996042,-1
-0.2169325626535625,-2.431161419761641,-1
3.190420026888718,-1.209516664475964,-1
1.8012710090031068,-0.8783562758812268,-1
2.7988579434808,1.2332482840667245,-1
3.019077104653431,-1.6316420850285545,-1
2.6949749413451194,-1.8564513599329755,-1
3.443030229354972,-0.412689079229921,-1
2.3973488834412118,1.92550479204466,-1
2.942379275001736,1.8061636839732664,-1
1.717932418839257,1.2265249680508068,-1
1.7335529145642217,-1.4962567613803683,-1
2.4782722256193663,-1.471113742624879,-1
2.568709995781922,2.00814087646105,-1
-1.246392337636554,-2.287009933805149,-1
3.4429679965480573,1.2788022496195235,-1
3.632344057001253,-1.0724821038746513,-1
3.507997084049295,-0.9986545930757948,-1
-0.617559879427736,-2.27540960365434,-1
0.396022528237387,-2.31107140144936,-1
2.0695525232590803,-1.1362071050044735,-1
-0.3126879477510495,-2.350057898723264,-1
-0.9599550534153936,2.3413109306886195,-1
0.2970529147337913,2.1830575876092064,-1
1.2468327311393823,0.4781371581589693,-1
3.2122695059048274,-1.339156498233676,-1
2.90377847770868,1.7398705620184376,-1
2.718610005236608,-1.3850419105385143,-1
2.9425481969360523,1.4354903294536534,-1
3.680297115464443,-1.1286258735855457,-1
3.4827669061979023,0.5569300720746851,-1
3.6851550264096624,0.7777106883813595,-1
3.2261418341515475,1.186089881106732,-1
1.7741480875692508,1.291735689983742,-1
3.563004996006397,1.349124181748192,-1
-1.7680891289633751,-1.6338913395724697,-1
2.337818033354684,1.444550807381055,-1
2.852224778391541,-1.3959696357432876,-1
3.67299565243232,0.0435669214341213,-1
1.543275617993812,1.059838952444094,-1
3.665418028975088,1.5902731819668543,-1
-1.534512951036294,-2.0164286830236846,-1
2.102701861147361,1.5109561716453257,-1
3.6233713607117943,0.1464560618818314,-1
3.1746362155907195,-1.456108321642399,-1
-0.3882274041325387,-2.359644845301637,-1
-1.8206391887240607,0.9758518971670612,-1
1.974970700668691,-0.1595735592121728,-1
1.938917822900492,1.2062719120194865,-1
3.3794804716335243,-1.3132996573412743,-1
1.6702105151172983,-0.7794959456073562,-1
1.3522463486992904,-0.4785018617826111,-1
